"","PlayerCode","Name","Home State","RecruitingRank","Position","RecruitingGrade","YearRanked","TotalPoints","YearsPlayed","PointsPerYear"
"4490",1038545,"Michael Cooper","TX",1396,"DE","75",2011,0,1,0
"4491",1038546,"Drew Robinson","UT",14783,"TE","49",2011,0,2,0
"4492",1038549,"Lamar De Rego","HI",15019,"DE","49",2011,1,2,1
"4493",1038552,"Sir Thomas Jackson","WA",14271,"DE","49",2011,0,2,0
"4494",1038553,"Artez Brown","AR",1227,"ATH","75",2011,10,3,4
"4495",1038555,"Kyle Coleman","AR",1474,"WR","74",2011,0,3,0
"4496",1038558,"Terrious Triplett","TN",3378,"S","49",2011,0,1,0
"4497",1038559,"Darion Griswold","AR",3289,"ATH","49",2011,60,2,30
"4498",1038563,"James Bradberry","AL",3682,"S","49",2011,0,1,0
"4499",1038564,"Kelsey Collins","AR",9249,"WR","49",2010,3,3,1
"4500",1038568,"Chris Stone","AL",3414,"TE","49",2011,0,2,0
"4501",1038573,"Shervarius Jackson","GA",14866,"DE","49",2011,0,2,0
"4502",1038576,"Steven Stevens","AL",2838,"OG","49",2011,0,1,0
"4503",1038583,"Ronnell Wright","GA",15164,"DT","49",2011,0,2,0
"4504",1038595,"Marquel Wade","FL",1521,"WR","74",2010,96,1,96
"4505",1038600,"Kelvin Fisher Jr.","AZ",480,"RB","78",2011,0,1,0
"4506",1038601,"Rohan Gaines","GA",612,"ATH","78",2011,0,2,0
"4507",1038603,"Kiero Small","MD",14964,"FB","49",2011,53,2,27
"4508",1038604,"Kody Walker","MO",1230,"RB","75",2011,45,3,15
"4509",1038605,"Davyon McKinney","AR",433,"WR","78",2011,0,2,0
"4510",1038606,"Robert Atiga","UT",3548,"OLB","49",2009,0,1,0
"4511",1038609,"Lonnie Gosha","FL",139,"DE","80",2011,0,2,0
"4512",1038618,"Mitch Smothers","AR",68,"OG","81",2011,0,1,0
"4513",1038621,"Chris Stringer","CA",15155,"OT","49",2011,0,1,0
"4514",1038622,"Jason Peacock","GA",14981,"OT","49",2011,0,2,0
"4515",1038623,"Brey Cook","AR",90,"OG","81",2011,0,1,0
"4516",1038624,"Tevin Mitchel","TX",279,"CB","79",2011,0,3,0
"4517",1038627,"Trey Flowers","AL",997,"DE","76",2011,0,3,0
"4518",1038630,"Horace Arkadie","TX",1135,"DE","76",2011,0,1,0
"4519",1038635,"Kiehl Frazier","AR",49,"QB","81",2011,65,3,22
"4520",1038636,"Brandon Fulse","FL",96,"TE","81",2011,4,3,2
"4521",1038637,"Erique Florence","AL",54,"S","81",2011,0,2,0
"4522",1038638,"Sammie Coates","AL",643,"WR","78",2011,148,2,74
"4523",1038642,"Mike Blakely","FL",14857,"RB","49",2011,13,1,13
"4524",1038644,"Robenson Therezie","FL",157,"S","80",2011,21,3,7
"4525",1038646,"Jermaine Whitehead","MS",166,"ATH","80",2011,0,3,0
"4526",1038650,"Quan Bray","GA",42,"ATH","82",2011,232,3,78
"4527",1038653,"Anthony Swain","AL",419,"S","78",2011,0,1,0
"4528",1038657,"Reese Dismukes","AL",58,"OC","81",2011,0,3,0
"4529",1038667,"C.J. Uzomah","GA",357,"ATH","79",2011,58,3,20
"4530",1038668,"Garrett Harper","AR",1620,"RB","74",2011,3,1,3
"4531",1038669,"Jaylon Denson","AL",851,"WR","77",2011,4,3,2
"4532",1038670,"Gabe Wright","GA",27,"DT","82",2011,0,3,0
"4533",1038672,"Devaunte Sigler","AL",491,"DE","78",2011,0,2,0
"4534",1038673,"Angelo Blackson","DE",176,"DT","80",2011,-4,3,-1
"4535",1038674,"Brian Walsh","FL",10413,"DT","49",2011,0,1,0
"4536",1038675,"Kris Frost","NC",171,"ATH","80",2011,0,2,0
"4537",1038683,"Keenan Noel","IN",1886,"TE","73",2011,0,1,0
"4538",1038686,"Jahwan Edwards","NC",4024,"RB","49",2011,588,3,196
"4539",1038687,"Horactio Banks","IL",4029,"ATH","49",2011,204,2,102
"4540",1038688,"Dylan Curry","KY",1322,"TE","75",2010,7,2,4
"4541",1038689,"Julian Boyd","GA",2219,"OLB","70",2011,0,3,0
"4542",1038692,"Trent Toothman","OH",2262,"QB","70",2011,0,2,0
"4543",1038693,"Nick Miles","NC",1037,"DE","76",2011,0,3,0
"4544",1038699,"Jalen Schlachter","MI",1442,"OT","75",2011,0,1,0
"4545",1038702,"Chris Shillings","IN",2135,"WR","71",2011,4,3,2
"4546",1038710,"Andrew Frerking","GA",7479,"QB","49",2011,0,1,0
"4547",1038712,"B.J. Allen","TX",1239,"RB","75",2011,0,1,0
"4548",1038722,"Josh Wilson","TX",15110,"S","49",2011,0,2,0
"4549",1038725,"Spencer Roth","TN",706,"K","78",2011,0,3,0
"4550",1038732,"Spencer Drango","TX",253,"OT","79",2011,0,2,0
"4551",1038733,"LaQuan McGowan","TX",1099,"OT","76",2011,0,1,0
"4552",1038735,"Desmine Hilliard","TX",1792,"OT","73",2011,0,1,0
"4553",1038738,"K.J. Morton","GA",2041,"CB","71",2009,0,3,0
"4554",1038742,"Suleiman Masumbuko","TX",496,"DT","78",2011,0,2,0
"4555",1038744,"Beau Blackshear","TX",670,"DE","78",2011,0,2,0
"4556",1038745,"Trevor Clemons-Valdez","TX",330,"DT","79",2011,0,2,0
"4557",1038746,"Blake Renaud","CA",486,"ILB","78",2011,0,3,0
"4558",1038752,"Dillon Lukehart","ID",2395,"RB","68",2011,3,2,2
"4559",1038757,"Darian Thompson","CA",996,"ATH","76",2011,0,2,0
"4560",1038758,"Corey Bell","ID",3590,"S","49",2011,0,3,0
"4561",1038763,"Robert Ash","CA",1167,"DT","76",2011,0,1,0
"4562",1038764,"Dextrell Simmons","TX",14863,"OLB","49",2011,0,2,0
"4563",1038767,"Rees Odhiambo","TX",2958,"OG","49",2011,0,1,0
"4564",1038768,"Marcus Henry","WA",1051,"OG","76",2011,0,1,0
"4565",1038769,"Dallas Burroughs","ID",2047,"WR","72",2011,113,3,38
"4566",1038770,"Sam Ukwuachu","TX",784,"DE","77",2011,0,1,0
"4567",1038772,"Michael Frisina","CA",15125,"K","49",2011,0,2,0
"4568",1038778,"Sean Duggan","OH",379,"OLB","79",2011,2,3,1
"4569",1038781,"Ameer Richardson","NJ",3947,"S","49",2011,0,1,0
"4570",1038783,"Spenser Rositano","VA",2442,"S","68",2011,0,3,0
"4571",1038784,"Nick Lifka","IL",690,"ILB","78",2011,0,1,0
"4572",1038786,"Kieran Borcich","NY",455,"DT","78",2011,0,2,0
"4573",1038794,"Brian Miller","MA",648,"TE","78",2011,9,2,5
"4574",1038798,"Max Ricci","MA",4052,"DT","49",2011,0,2,0
"4575",1038799,"Brian Mihalik","OH",729,"DE","77",2011,0,3,0
"4576",1038800,"Herve Coby","FL",627,"WR","78",2011,12,2,6
"4577",1038810,"Brian Sutton","IN",4090,"CB","49",2011,7,3,3
"4578",1038813,"Chris Pohlman","OH",11738,"ILB","49",2011,15,2,8
"4579",1038816,"Alex Huettel","OH",1962,"OC","73",2011,0,2,0
"4580",1038826,"Fahn Cooper","IL",2411,"OT","68",2011,0,1,0
"4581",1038836,"Tyler Tate","OH",2925,"K","49",2011,0,2,0
"4582",1038838,"Terenn Houk","WA",5685,"WR","49",2011,0,1,0
"4583",1038841,"Adam Hine","UT",5463,"RB","49",2009,190,1,190
"4584",1038842,"Manoa Pikula","UT",2079,"ILB","72",2011,0,2,0
"4585",1038844,"Skyler Ridley","CA",1960,"WR","64",2007,77,2,39
"4586",1038846,"Teu Kautai","TX",3662,"ATH","49",2010,0,1,0
"4587",1038853,"Joe Sampson","CA",14933,"S","49",2011,31,2,16
"4588",1038859,"Preston Hadley","UT",15148,"S","49",2011,0,2,0
"4589",1038861,"Ryker Mathews","UT",630,"OT","78",2011,0,2,0
"4590",1038863,"Stehly Reden","CA",1361,"OG","75",2011,0,1,0
"4591",1038866,"Anthone Taylor","OH",2873,"RB","49",2011,62,2,31
"4592",1038867,"Joe Licata","NY",1612,"QB","74",2011,229,2,115
"4593",1038871,"Kyndal Minniefield","AL",3532,"CB","49",2011,6,1,6
"4594",1038874,"Marqus Baker","FL",2868,"CB","49",2011,0,3,0
"4595",1038880,"Jake Stockman","IL",1788,"OLB","73",2010,0,3,0
"4596",1038881,"Joe Felicia","NY",1868,"DE","73",2011,0,1,0
"4597",1038888,"Trevor Sales","IN",1582,"OG","74",2010,0,2,0
"4598",1038902,"Malique Micenheimer","CA",1785,"ILB","73",2011,24,3,8
"4599",1038903,"Dillon Root","CA",1768,"RB","74",2011,129,3,43
"4600",1038904,"Kyrie Wilson","CA",3712,"OLB","49",2011,0,2,0
"4601",1038905,"Darryl Cash","CA",10963,"RB","49",2010,10,2,5
"4602",1038906,"Donavon Lewis","CA",1963,"DE","73",2011,0,3,0
"4603",1038907,"Charles Washington","CA",1998,"S","72",2011,5,3,2
"4604",1038911,"Jaamal Rose","CA",3073,"OLB","49",2011,0,2,0
"4605",1038913,"Justin Northern","CA",3920,"OG","49",2011,0,2,0
"4606",1038916,"Suli Faletuipapai","CA",2918,"DT","49",2011,0,1,0
"4607",1038921,"Davante Adams","CA",3558,"WR","49",2011,524,2,262
"4608",1038924,"Maurice Poyadue","CA",3592,"DT","49",2011,0,2,0
"4609",1038928,"Brennan Scarlett","OR",165,"DE","80",2011,0,2,0
"4610",1038930,"Jason Gibson","CA",134,"OLB","80",2011,0,1,0
"4611",1038931,"Stefan McClure","CA",541,"CB","78",2011,1,2,1
"4612",1038932,"Daniel Lasco","TX",189,"RB","80",2011,73,2,37
"4613",1038933,"Joel Willis","CA",694,"ATH","78",2011,0,2,0
"4614",1038936,"Nathan Broussard","TX",891,"ILB","77",2011,0,1,0
"4615",1038937,"Darren Ervin","TX",1252,"RB","75",2011,35,2,18
"4616",1038941,"Chris McCain","NC",281,"DE","79",2010,0,3,0
"4617",1038942,"Todd Barr","CA",50,"DT","81",2011,0,2,0
"4618",1038945,"Viliami Moala","CA",99,"DT","81",2011,0,3,0
"4619",1038946,"Brian Farley","CA",1670,"OT","74",2011,0,1,0
"4620",1038949,"Jordan Rigsbee","CA",300,"OG","79",2011,0,2,0
"4621",1038951,"Puka Lopa","CA",1320,"DE","75",2011,0,2,0
"4622",1038955,"Bryce McGovern","CA",13291,"WR","49",2011,3,2,2
"4623",1038957,"C.J. Anderson","CA",2975,"CB","49",2009,219,2,110
"4624",1038959,"Mustafa Jalil","CA",432,"DT","78",2011,0,2,0
"4625",1038960,"Sam Tai","NV",1162,"DE","76",2011,0,1,0
"4626",1038964,"Brett Hundley","AZ",110,"QB","81",2011,658,2,329
"4627",1038966,"Roosevelt Davis","CA",7513,"RB","49",2012,18,2,9
"4628",1038983,"Albert Cid","CA",14905,"OG","49",2011,0,1,0
"4629",1038990,"Leilon Willingham","CO",547,"ILB","78",2011,0,1,0
"4630",1038991,"Michael Easton","FL",3140,"CB","49",2011,0,3,0
"4631",1038994,"Jared Henry","FL",621,"S","78",2011,0,2,0
"4632",1038999,"Miles Pace","FL",918,"DE","77",2011,0,1,0
"4633",1039000,"Bruce Dukes","GA",1068,"CB","76",2011,0,2,0
"4634",1039002,"Terrance Plummer","FL",671,"OLB","78",2011,0,3,0
"4635",1039005,"Deion Green","FL",904,"DE","77",2011,0,2,0
"4636",1039006,"Toby Jackson","GA",137,"DE","81",2008,0,1,0
"4637",1039008,"Terran Buck","IL",15137,"ILB","49",2011,0,1,0
"4638",1039011,"Troy Gray","GA",615,"OLB","78",2011,0,3,0
"4639",1039015,"Thomas Niles","GA",801,"DT","77",2011,0,2,0
"4640",1039018,"Rannell Hall","FL",3835,"WR","49",2011,554,3,185
"4641",1039019,"Shawn Moffitt","FL",955,"K","77",2011,0,3,0
"4642",1039020,"Justin Tukes","GA",9705,"TE","49",2010,36,3,12
"4643",1039025,"J.J. Worton","FL",7316,"ATH","49",2010,369,3,123
"4644",1039028,"Jose Jose","FL",1300,"OG","75",2010,0,2,0
"4645",1039037,"Alex Niznak","MI",1574,"QB","74",2011,0,1,0
"4646",1039038,"Ryan Petro","FL",3567,"OLB","49",2011,0,2,0
"4647",1039040,"Dennis Nalor","FL",4181,"CB","49",2011,0,3,0
"4648",1039041,"Jarret Chapman","MI",2332,"CB","69",2011,0,3,0
"4649",1039043,"Ben McCord","MI",1419,"TE","75",2011,16,2,8
"4650",1039044,"Tim Hamilton","MI",1344,"ILB","75",2011,0,2,0
"4651",1039045,"Anthony Garland","MI",1824,"RB","73",2011,76,3,26
"4652",1039050,"Matt Losiniecki","WI",2383,"DE","68",2011,0,3,0
"4653",1039051,"Cody Lopez","IL",3201,"ILB","49",2011,0,3,0
"4654",1039052,"Nick Beamish","MI",3484,"OG","49",2011,0,2,0
"4655",1039056,"Ramadan Ahmeti","MI",2494,"OT","67",2011,0,1,0
"4656",1039057,"Titus Davis","IL",2264,"WR","70",2011,505,3,169
"4657",1039058,"Jesse Kroll","WI",2931,"WR","49",2011,9,2,5
"4658",1039062,"Shafer Johnson","MI",819,"DT","77",2011,0,2,0
"4659",1039069,"Dyjuan Lewis","IN",164,"WR","80",2010,4,2,2
"4660",1039072,"Akise Teague","OH",2281,"ATH","70",2011,9,1,9
"4661",1039081,"Dwight Jackson","FL",1023,"DE","76",2011,-2,1,-2
"4662",1039083,"Kirk Willis","OH",13846,"ATH","49",2011,0,2,0
"4663",1039085,"Dominic Mainello","KY",6369,"OG","49",2009,0,1,0
"4664",1039088,"Justin Murray","OH",3966,"WR","49",2007,0,1,0
"4665",1039089,"Parker Ehinger","MI",1510,"OT","74",2011,0,2,0
"4666",1039091,"Max Morrison","OH",2029,"WR","72",2011,55,1,55
"4667",1039093,"Silverberry Mouhon","GA",1931,"DE","73",2011,1,2,1
"4668",1039099,"Morgan Roberts","NC",3606,"QB","49",2011,-1,1,-1
"4669",1039102,"Cortez Davis","FL",164,"S","80",2011,0,1,0
"4670",1039103,"Sammy Watkins","FL",41,"WR","82",2011,793,3,265
"4671",1039104,"Lateek Townsend","SC",116,"OLB","81",2011,0,2,0
"4672",1039109,"B.J. Goodson","SC",348,"OLB","79",2011,0,2,0
"4673",1039114,"Grady Jarrett","GA",995,"DT","76",2011,0,3,0
"4674",1039119,"Joe Gore","NC",657,"OT","78",2011,0,1,0
"4675",1039124,"Cole Stoudt","OH",1038,"QB","76",2011,68,3,23
"4676",1039128,"Roderick Byers","SC",331,"DE","79",2011,0,2,0
"4677",1039129,"Corey Crawford","GA",328,"DE","79",2010,0,3,0
"4678",1039134,"Lee Clubb","TX",3856,"ATH","49",2011,119,2,60
"4679",1039135,"Conner Smith","TX",1553,"QB","74",2011,46,1,46
"4680",1039136,"Trent Matthews","TX",3948,"S","49",2011,0,2,0
"4681",1039137,"DeAndre Elliott","TX",3745,"S","49",2011,0,2,0
"4682",1039138,"Garrett Grayson","WA",13682,"QB","49",2010,329,3,110
"4683",1039139,"Davon Riddick","TX",3257,"RB","49",2011,1,2,1
"4684",1039141,"Cory James","TX",3834,"OLB","49",2011,0,2,0
"4685",1039146,"Steven Michel","FL",3807,"OLB","49",2011,0,2,0
"4686",1039150,"Nu'uvali Fa'apito","CA",3150,"OLB","49",2011,0,2,0
"4687",1039152,"Charles Lovett","FL",1468,"WR","74",2011,119,3,40
"4688",1039156,"Shaquil Barrett","MD",14926,"ILB","49",2011,3,3,1
"4689",1039158,"Justin Hansen","CO",1757,"OT","74",2011,0,2,0
"4690",1039172,"D.D. Goodson","TX",3917,"RB","49",2011,64,3,22
"4691",1039173,"Nelson Spruce","CA",1327,"WR","75",2011,164,2,82
"4692",1039193,"Tyler McCulloch","NM",3598,"WR","49",2011,81,3,27
"4693",1039199,"Deshon Foxx","VA",3727,"RB","49",2011,113,3,38
"4694",1039200,"David Stevenson","GA",1531,"CB","74",2011,0,2,0
"4695",1039201,"Kamal Abrams","DE",1538,"ATH","74",2011,8,3,3
"4696",1039202,"Michael Nebrich","VA",1667,"QB","74",2011,0,1,0
"4697",1039204,"Wilbert Lee","NY",2857,"S","49",2011,0,2,0
"4698",1039205,"Tyree Clark","FL",1770,"CB","74",2011,0,1,0
"4699",1039207,"Jefferson Ashiru","GA",415,"OLB","78",2011,0,2,0
"4700",1039209,"Max DeLorenzo","CT",2506,"RB","67",2011,76,2,38
"4701",1039211,"Sean McQuillan","CT",1484,"ATH","74",2010,22,1,22
"4702",1039226,"Chris Tavarez","GA",1288,"S","75",2011,0,1,0
"4703",1039227,"Britton Grier","NC",1502,"OLB","74",2011,0,2,0
"4704",1039228,"Jamison Crowder","NC",526,"ATH","78",2011,652,3,218
"4705",1039230,"Jonathan Woodruff","MD",3157,"OLB","49",2011,0,3,0
"4706",1039233,"Will Monday","GA",281,"K","79",2011,-1,2,0
"4707",1039234,"David Helton","TN",685,"ILB","78",2011,0,3,0
"4708",1039242,"Matt Skura","OH",773,"OC","77",2011,0,2,0
"4709",1039245,"Carson Ginn","NC",3029,"OT","49",2011,0,1,0
"4710",1039246,"Lucas Patrick","TN",505,"OG","78",2011,0,1,0
"4711",1039253,"Sam Marshall","VA",1450,"OT","75",2011,0,1,0
"4712",1039257,"Domonique Lennon","VA",1482,"S","74",2011,0,2,0
"4713",1039258,"Reggie Bullock","NV",1793,"RB","73",2009,159,2,80
"4714",1039271,"Jeton Beavers","VA",3071,"DE","49",2011,0,1,0
"4715",1039273,"Chris Baker","MS",15008,"DE","49",2011,0,2,0
"4716",1039293,"Mark Iannotti","IL",2370,"QB","69",2011,0,1,0
"4717",1039296,"Demarius Reed","IL",1328,"CB","75",2011,113,3,38
"4718",1039302,"Bronson Hill","MI",3535,"RB","49",2011,303,3,101
"4719",1039305,"Sean Kurtz","CA",14940,"ILB","49",2011,0,2,0
"4720",1039309,"Omar McFarlane","FL",4351,"DE","49",2011,0,2,0
"4721",1039313,"Kris Strange","OH",2412,"CB","68",2011,0,1,0
"4722",1039314,"Dylan Brooks","MI",2909,"TE","49",2011,0,2,0
"4723",1039315,"Tyler Allen","MI",3500,"RB","49",2011,405,3,135
"4724",1039321,"William Dukes","FL",3392,"WR","49",2011,208,3,70
"4725",1039328,"David Lozandier","FL",7448,"OLB","49",2010,0,3,0
"4726",1039330,"Damian Parms","FL",3604,"S","49",2011,3,3,1
"4727",1039332,"Andrae Kirk","FL",3893,"ILB","49",2011,0,3,0
"4728",1039345,"Mikingson Marsaille","FL",3778,"OG","49",2011,0,1,0
"4729",1039350,"Hakeeme Ishmar","FL",3202,"WR","49",2011,0,3,0
"4730",1039352,"Derek Moise","FL",3595,"WR","49",2011,14,1,14
"4731",1039353,"Marcelo Bonani","FL",2436,"K","68",2011,0,1,0
"4732",1039359,"Denzell Perine","AL",3690,"DE","49",2011,2,3,1
"4733",1039363,"T.J. Lowder","FL",2265,"ATH","70",2011,67,2,34
"4734",1039365,"Shane Coleman","FL",1636,"RB","74",2011,3,2,2
"4735",1039366,"Richard Burrows","FL",2355,"QB","69",2011,0,1,0
"4736",1039367,"Jordan Hunt","MS",6426,"ILB","49",2009,0,2,0
"4737",1039368,"Tevin Blanchard","MS",4130,"CB","49",2009,0,2,0
"4738",1039369,"Richard Leonard","FL",1234,"CB","75",2010,203,2,102
"4739",1039370,"Clinton Taylor","FL",4154,"WR","49",2011,83,2,42
"4740",1039381,"Lars Koht","FL",4168,"TE","49",2011,0,2,0
"4741",1039384,"Ya'Keem Griner","FL",4114,"TE","49",2011,33,2,17
"4742",1039385,"Dominique Rhymes","FL",774,"TE","77",2011,23,3,8
"4743",1039386,"Cody Horstman","FL",2035,"DE","72",2011,0,1,0
"4744",1039388,"Kelvin Benjamin","FL",156,"WR","80",2011,254,2,127
"4745",1039391,"Jacob Coker","AL",1452,"QB","75",2011,15,2,8
"4746",1039392,"Terrance Smith","GA",342,"OLB","79",2011,0,3,0
"4747",1039397,"Tyler Hunter","GA",119,"S","81",2011,24,3,8
"4748",1039410,"Giorgio Newberry","FL",28,"ATH","82",2011,0,2,0
"4749",1039418,"Nick Waisome","FL",69,"CB","81",2011,0,3,0
"4750",1039424,"Josue Matias","NJ",242,"OT","79",2011,0,2,0
"4751",1039428,"Devonta Freeman","FL",169,"RB","80",2011,431,3,144
"4752",1039432,"Karlos Williams","FL",5,"S","86",2011,251,3,84
"4753",1039433,"Cornellius Carradine","OH",231,"DE","80",2009,0,2,0
"4754",1039435,"Loucheiz Purifoy","FL",283,"ATH","79",2011,53,3,18
"4755",1039436,"Jeff Driskel","FL",10,"QB","85",2011,185,3,62
"4756",1039441,"Jabari Gorman","FL",88,"S","81",2011,0,3,0
"4757",1039442,"De'Ante Saunders","FL",80,"ATH","81",2011,11,2,6
"4758",1039455,"Kyle Christy","IN",295,"K","79",2011,-2,3,0
"4759",1039457,"Graham Stewart","CT",553,"OLB","78",2011,2,1,2
"4760",1039458,"Trip Thurman","DE",804,"OT","77",2011,0,1,0
"4761",1039460,"Ja'Juan Story","FL",45,"WR","81",2011,19,1,19
"4762",1039461,"A.C. Leonard","FL",63,"ATH","81",2011,8,1,8
"4763",1039462,"Clay Burton","FL",221,"DE","79",2011,5,2,3
"4764",1039467,"Tevin Westbrook","FL",3007,"DE","49",2011,2,3,1
"4765",1039469,"Corey Dennis","AL",4121,"ATH","49",2011,-1,3,0
"4766",1039470,"Chris Milton","GA",485,"ATH","78",2011,12,2,6
"4767",1039471,"Vad Lee","NC",106,"ATH","81",2011,309,2,155
"4768",1039476,"Jamal Golden","AL",577,"ATH","78",2011,213,3,71
"4769",1039478,"Chaz Cheeks","GA",1115,"OLB","76",2011,0,1,0
"4770",1039480,"Kyle Travis","GA",1437,"DE","75",2011,0,3,0
"4771",1039481,"Tremayne McNair","NC",606,"OLB","78",2011,0,2,0
"4772",1039483,"Nick Menocal","FL",527,"OLB","78",2011,0,3,0
"4773",1039485,"Anthony Harrell","FL",608,"ILB","78",2011,0,2,0
"4774",1039486,"Bryan Chamberlain","GA",757,"OT","77",2011,0,2,0
"4775",1039489,"Sean Tobin","NJ",2306,"ATH","70",2011,0,1,0
"4776",1039491,"Tyler Marcordes","IL",2631,"QB","65",2011,0,2,0
"4777",1039494,"Shaquille Mason","TN",3674,"OG","49",2011,0,3,0
"4778",1039498,"Trey Braun","FL",1367,"OT","75",2011,0,1,0
"4779",1039506,"Jimmie Kitchen","GA",3033,"DE","49",2011,0,2,0
"4780",1039514,"Chris Conley","GA",170,"WR","80",2011,190,3,64
"4781",1039516,"Devin Bowman","GA",184,"CB","80",2011,0,1,0
"4782",1039520,"Quintavius Harrow","GA",17206,"CB","49",2013,0,1,0
"4783",1039522,"Ray Drew","GA",13,"DE","85",2011,0,3,0
"4784",1039523,"Damian Swann","GA",78,"ATH","81",2011,10,3,4
"4785",1039525,"Ramik Wilson","FL",282,"ILB","79",2011,0,3,0
"4786",1039526,"Amarlo Herrera","GA",191,"OLB","80",2011,0,3,0
"4787",1039527,"Sterling Bailey","GA",168,"DE","80",2011,0,2,0
"4788",1039529,"Nathan Theus","FL",860,"OC","77",2011,0,1,0
"4789",1039532,"Xzavier Ward","GA",266,"OT","79",2011,0,1,0
"4790",1039538,"Watts Dantzler","GA",241,"OT","79",2011,0,2,0
"4791",1039542,"Justin Scott-Wesley","GA",163,"WR","80",2011,66,2,33
"4792",1039543,"Jay Rome","GA",18,"TE","84",2011,30,2,15
"4793",1039555,"Will Gregory","CA",1366,"RB","75",2011,90,1,90
"4794",1039556,"Jared Leaf","CA",3650,"ATH","49",2011,2,1,2
"4795",1039564,"Justin Vele","HI",3528,"ILB","49",2011,0,1,0
"4796",1039565,"Brenden Daley","CA",15037,"OLB","49",2011,0,2,0
"4797",1039567,"Kendrick Van Ackeren","WA",1257,"ATH","75",2011,0,1,0
"4798",1039570,"Tavita Woodard","HI",15115,"DE","49",2011,0,3,0
"4799",1039573,"Brian Clay","CA",2200,"ATH","71",2011,0,1,0
"4800",1039576,"Trevor Davis","CA",1884,"WR","73",2011,82,2,41
"4801",1039580,"Bram Kohlhausen","TX",647,"QB","78",2011,-4,1,-4
"4802",1039582,"D.J. Hayden","TX",14816,"CB","49",2011,2,2,1
"4803",1039585,"Daniel Spencer","TX",1794,"ATH","73",2011,235,3,79
"4804",1039587,"Earl Foster","TX",1336,"S","75",2011,0,2,0
"4805",1039588,"Kenneth Farrow","TX",1352,"RB","75",2011,190,2,95
"4806",1039598,"Desmond Pulliam","TX",2247,"ILB","70",2011,0,2,0
"4807",1039599,"Lloyd Allen","LA",15144,"DE","49",2011,0,2,0
"4808",1039605,"Everett Daniels","TX",14758,"OLB","49",2011,0,2,0
"4809",1039612,"Casey Martin","TX",6325,"WR","49",2011,1,1,1
"4810",1039613,"Joey Mbu","TX",1256,"DT","75",2011,0,3,0
"4811",1039616,"Bradley Njoku","TX",3235,"S","49",2011,-1,3,0
"4812",1039622,"Todd Handley","CA",2761,"ATH","62",2011,122,1,122
"4813",1039623,"Solomon Dixon","HI",4120,"CB","49",2011,0,2,0
"4814",1039624,"Dion Bass","CA",1942,"RB","73",2011,0,1,0
"4815",1039626,"Sua Tuala","CA",14841,"ILB","49",2011,0,2,0
"4816",1039627,"Justin Parkins","ID",5916,"RB","49",2011,9,2,5
"4817",1039629,"Elan Richard","WA",2975,"OLB","49",2011,0,1,0
"4818",1039634,"Nik Landdeck","WA",2641,"ILB","65",2011,0,1,0
"4819",1039641,"Cody Elenz","TX",3757,"OG","49",2011,0,2,0
"4820",1039645,"Ian Silbernagel","OR",3777,"QB","49",2011,0,1,0
"4821",1039653,"Quinton Bradley","TX",3299,"DE","49",2011,0,2,0
"4822",1039662,"Taylor Zalewski","IL",941,"K","77",2011,0,2,0
"4823",1039663,"Eaton Spence","FL",3852,"CB","49",2011,0,2,0
"4824",1039664,"Valdon Cooper","GA",2508,"ATH","67",2011,0,1,0
"4825",1039670,"Reilly O'Toole","IL",1001,"QB","76",2011,67,3,23
"4826",1039671,"Matt LaCosse","IL",476,"ATH","78",2011,46,3,16
"4827",1039672,"Ralph Cooper","SC",569,"ILB","78",2011,0,3,0
"4828",1039673,"Henry Dickinson","TN",1460,"OLB","75",2011,0,1,0
"4829",1039678,"Kenny Nelson","MI",1242,"DE","75",2011,0,2,0
"4830",1039679,"Darrius Caldwell","GA",255,"DE","79",2011,0,1,0
"4831",1039684,"Ted Karras","IN",877,"OG","77",2011,0,2,0
"4832",1039697,"Shane Wynn","OH",386,"ATH","79",2011,586,3,196
"4833",1039699,"Nick Stoner","IN",1639,"S","74",2011,71,3,24
"4834",1039700,"Jay McCants","OH",1421,"WR","75",2011,1,1,1
"4835",1039703,"D'Angelo Roberts","IN",739,"RB","77",2011,134,3,45
"4836",1039707,"Cody Latimer","OH",1801,"WR","73",2011,291,3,97
"4837",1039709,"Mark Murphy","OH",1343,"S","75",2011,0,3,0
